lat,lng,q
39.8833,-117.5,181.3
36.8767,-31.32,181.4
30.9535,-114.2468,181.5
40.9633,-117.17,181.5
9.77,-86.67,182
50.085,-123.318,182
2.11167,-86.0067,182
46.74133333,-126.2167833,182
8.4286,-84.1578,182
30.9535,-114.2468,182
30.9535,-114.2468,182
25.0133,123.1567,182
27.1385,34.2902,182
-2.1367,29.15,182
72.0087,14.7037,182
65.31,-18.86,182
65.31,-18.86,182
1.0867,-77.6817,182
1.2283,-83.7,182
1.2383,-83.7,182
1.2298,-83.7006,182
1.2388,-83.7009,182
1.1733,-83.7167,182
1.1755,-83.7177,182
1.21,-83.7233,182
1.2114,-83.7236,182
1.21,-83.74,182
1.2109,-83.7405,182
1.32667,-83.7567,182
29.8183,-104.47,182
30.55,-104.89,182
31.02,-105.03,182
35.9,-106.66,182
35.8833,-106.67,182
32.55,-107.23,182
27.007,-111.424,182
27.0066,-111.4241,182
42.5317,-112.896,182
41.5167,-116.14,182
43.9867,-117.2217,182
39.6917,-118,182
40.3867,-120.6,182
47.7295,-127.704,182
47.7737,-127.718,182
47.7592,-127.742,182
47.6976,-127.808,182
47.7727,-127.809,182
47.8633,-127.9058,182
47.9046,-128.731,182
22.7938,-46.1067,182.08
32.125,-106.17,182.4
36.8833,-31.3617,182.8
0.04833,-86.195,183
0.5467,-86.15,183
0.5467,-86.15,183
32.3417,134.9567,183
27.1608,35.018,183
27.4213,34.8992,183
48.9717,8.11,183
36.8765,-31.3198,183
22.9672,-43.5327,183
-17.1833,-68.5,183
1.758,-83.224,183
1.21,-83.73,183
1.2112,-83.731,183
42.5317,-112.9,183
44.4,-114.3217,183
43.8517,-116.31,183
43.98,-117.24,183
38.7933,-122.62,183
38.8917,-122.64,183
38.765,-122.81,183
47.7185,-127.757,183
47.7199,-127.758,183
47.9205,-128.707,183
32.5825,136.067,183.1
-14.2779,-112.347,183.1
40.5433,-117.56,183.3
40.8967,-118.4,183.3
40.395,-118.69,183.3
40.02,-119.02,183.3
40.0233,-119.02,183.3
40.03,-119.15,183.3
41.9767,-118.74,183.4
40.9333,-116.62,183.5
39.9317,-117.81,183.5
40.0467,-118.7,183.5
40.2733,-118.72,183.5
40.0833,-118.73,183.5
40.1717,-118.94,183.5
40.25,-118.95,183.5
38.77,-119.14,183.5
38.7983,-122.84,183.5
38.1317,-113.07,183.8
8.4286,-84.1578,184
19.814,-100.677,184
36.6133,-33.525,184
52.346,9.6463,184
10.8283,-41.1967,184
10.8283,-41.1967,184
10.8283,-41.1967,184
10.8283,-41.1967,184
38.305,-7.965,184
32.2333,135.027,184
32.34,134.943,184
54.3033,108.5817,184
54.3033,108.5817,184
54.1547,108.4275,184
86.4735,74.4315,184
-34.3333,54.25,184
-69.3433,39.6067,184
27.3288,34.6987,184
47.46,8.17,184
43.505,8.0667,184
14.2133,-62.8983,184
1.7583,-83.2117,184
1.1733,-83.7067,184
1.2083,-83.7267,184
1.2091,-83.7268,184
1.1733,-83.735,184
1.1751,-83.7357,184
1.2031,-83.736,184
1.2083,-83.7817,184
2.775,-85.71,184
0.57,-86.003,184
0.4372,-86.0942,184
0.5537,-86.1317,184
-15.735,-96.8733,184
-15.735,-96.8733,184
19.78967,-100.66094,184
19.78967,-100.66094,184
19.78621,-100.66438,184
19.82422,-100.67038,184
25.36,-109.8167,184
25.36,-109.8167,184
26.365,-110.7667,184
26.365,-110.7667,184
40.0983,-111.31,184
27.4767,-111.3617,184
27.4767,-111.3617,184
27.0417,-111.4017,184
26.9817,-111.4117,184
23.85,-112.8167,184
38.475,-112.9,184
39.3133,-113.57,184
42.9083,-116.013,184
43.5933,-117.0267,184
40.0767,-117.88,184
40.05,-117.93,184
41.1483,-121.06,184
48.9315,-122.1003,184
38.5533,-122.5,184
38.7317,-122.71,184
38.7983,-122.85,184
38.865,-122.9,184
47.8762,-127.6242,184
47.9172,-127.6462,184
47.8692,-127.6847,184
47.7166,-127.759,184
47.6907,-127.775,184
47.7732,-127.811,184
47.7223,-127.824,184
48.465,-128.4667,184
48.4433,-128.48,184
48.4433,-128.48,184
47.9104,-128.758,184
38.625,-112.69,184.1
42.6533,-115.83,184.1
42.8433,-116.24,184.1
39.48,-118.16,184.1
39.5133,-118.16,184.2
30.1067,-104.59,184.3
39.24,-117.97,184.3
39.4933,-118.16,184.3
37.855,-118.06,184.4
30.9488,-114.2557,184.5
32.54,-107.96,184.5
39.8083,-117.47,184.5
32.2833,-106.72,184.8
8.4286,-84.1578,185
27.532,-112.564,185
21.117,-104.695,185
48.69667,-128.63833,185
4.27,-84.09,185
30.9488,-114.2557,185
30.9488,-114.2557,185
-7.43333,-108.25,185
-7.43333,-108.25,185
-7.43333,-108.25,185
-7.43333,-108.25,185
-7.43333,-108.25,185
-7.43333,-108.25,185
-7.43333,-108.25,185
-16.1167,177.233,185
26.27,125.8283,185
0.7789,102.0098,185
1.39,101.265,185
1.3991,101.2646,185
30.25,90.65,185
70.0833,32,185
-2.1367,29.15,185
50.63333333,13.84833333,185
50.6333,13.8483,185
41.41667,-0.11667,185
-24.8033,-42.053,185
1.1755,-83.7074,185
1.19667,-83.7467,185
1.36333,-83.7617,185
1.21,-83.7823,185
0.8483,-86.1683,185
0.8483,-86.1683,185
-15.5167,-96.6117,185
-15.5167,-96.6117,185
-15.5167,-96.6117,185
32.6717,-109.71,185
44.3317,-110.3333,185
27.4567,-111.3983,185
27.4567,-111.3983,185
27.4567,-111.3983,185
38.58,-112.61,185
3.9217,-114.04,185
44.0617,-115.93,185
43.91,-117.2,185
29.2667,-120.0667,185
38.7633,-122.82,185
50.5683,-123.48,185
47.8183,-127.491,185
47.719,-127.653,185
47.7298,-127.807,185
48.4633,-128.663,185
48.4633,-128.6633,185
48.4617,-128.665,185
47.9092,-128.755,185
45.38,-129.1933,185
36.8133,-31.0183,185.2
-16.11666667,177.2333333,185.5
39.7433,-115.53,185.7
38.8117,-117.19,185.9
20.63333,-106.59833,186
41.6163,5.2093,186
34.9983,139.227,186
37.0833,136.933,186
32.34,134.963,186
0.7717,102.012,186
0.6461,100.8761,186
86.3501,73.7443,186
41.4,24.9667,186
41.435,11.1867,186
-62.33,-57.865,186
1.7583,-83.2133,186
1.2467,-83.6917,186
1.2383,-83.7267,186
1.2567,-83.7367,186
1.2017,-83.7533,186
1.2029,-83.7541,186
1.2028,-83.7634,186
1.2017,-83.7717,186
19.80483,-100.71824,186
27.054,-111.378,186
39.4883,-113.18,186
-19.515,-114.958,186
-19.5157,-114.959,186
41.5083,-116.11,186
39.67,-118.04,186
40.03,-119.02,186
43.5083,-120.09,186
39.025,-122.65,186
47.8373,-127.6652,186
47.7307,-127.711,186
47.9495,-127.7333,186
47.7151,-127.759,186
47.7278,-127.797,186
47.7301,-127.811,186
22.82,-46.1611,186.2
31.9333,-106.92,186.2
46.0217,-112.51,186.2
38.4917,-112.84,186.2
41.0817,-118.68,186.2
39.945,-118.2,186.6
43.545,-119.91,186.6
1.2342,-84.5651,187
74.03333,7.4,187
-36.2283,177.08,187
20.5317,141.117,187
20.533,141.117,187
1.1818,101.3093,187
1.155,101.3,187
27.1623,34.3575,187
47.415,9.28,187
47.415,9.28,187
47.415,9.28,187
74.0333,7.4,187
74.03333,7.4,187
-22.7,-42.6167,187
-62.24,-57.695,187
1.2356,-83.6844,187
1.2479,-83.6917,187
1.2337,-83.6934,187
1.2393,-83.7268,187
1.2572,-83.7369,187
1.26833,-83.7567,187
1.2283,-83.7717,187
1.21,-83.79,187
2.15167,-87.0217,187
46.73,-112.3167,187
41.1383,-114.96,187
40.6833,-116.15,187
42.2833,-118.605,187
42.32,-118.6267,187
42.32,-118.6317,187
38.7683,-122.63,187
46.4519,-127.134,187
47.8425,-127.6042,187
47.8935,-127.635,187
47.7737,-127.813,187
48.44,-128.68,187
48.4433,-128.6833,187
49.0867,-128.928,187
49.0867,-128.9283,187
49.0933,-128.936,187
49.0933,-128.9367,187
10.9833,-142.6167,187
37.3,-30.535,187.3
-17.51666667,171.2333333,187.6
19.5,-110.18667,188
19.637,-97.427,188
46.9833,-129.0083,188
47,-128.5,188
-17.5167,171.233,188
49.9833,146.0333,188
17.3067,144.695,188
32.9167,142.532,188
72.7833,37.9,188
26.717,35.1257,188
-2.1367,29.15,188
39.6167,8.7983,188
-32.11,-10.0117,188
64.92,-23.28,188
22.7802,-46.099,188
10.5883,-66.3367,188
1.21,-83.72,188
1.2117,-83.72,188
1.2113,-83.7209,188
1.2128,-83.7211,188
1.2567,-83.7267,188
1.2033,-83.7383,188
1.2108,-83.745,188
1.2289,-83.7733,188
0.5547,-86.1275,188
2.34,-87.2533,188
17.4333,-107.4,188
26.82,-110.9033,188
26.82,-110.9033,188
27.1333,-111.3,188
27.1333,-111.3,188
43.7867,-111.78,188
42.595,-114.96,188
40.565,-117.67,188
39.9367,-117.89,188
42.285,-118.61,188
42.3183,-118.62,188
42.32,-118.63,188
43.4317,-118.641,188
43.4317,-118.6417,188
40.7533,-119.016,188
40.7533,-119.0167,188
38.6717,-122.47,188
38.77,-122.63,188
47.787,-127.4038,188
47.8553,-127.6768,188
47.7046,-127.763,188
47.7291,-127.803,188
47.7147,-127.807,188
47.953,-128.646,188
49.1,-128.946,188
49.1,-128.9467,188
49.6167,-129.9883,188
49.6233,-130.001,188
49.6233,-130.0017,188
-14.9352,-109.167,188.2
38.4867,-112.84,188.3
42.7217,-115.76,188.3
39.3717,-118.61,188.3
39.7567,-115.52,188.4
39.7667,-115.52,188.4
40.7617,-116.65,188.4
40.56,-117.67,188.4
41.515,-118.47,188.6
39.9717,-119.03,188.6
38.805,-119.17,188.6
43.535,-119.96,188.6
43.615,-120.07,188.6
39.675,-118.73,188.7
35.4,-117.5,188.9
-37.6661,176.1375,189
-37.5883,175.8792,189
36.2,136.65,189
55.4333,109.4,189
1.3533,102.148,189
1.3003,102.0629,189
27.0738,34.742,189
77.616,8.843,189
70.55,-14.9,189
70.55,-14.9,189
70.55,-14.9,189
-16.0183,-17.1717,189
25.6317,-71.9817,189
25.633,-71.983,189
1.08,-77.68,189
1.21,-83.7083,189
1.2112,-83.7085,189
1.2383,-83.7183,189
1.2391,-83.7186,189
19.82548,-100.66403,189
43.9133,-111.55,189
38.46,-112.86,189
39.79,-117.54,189
41.89,-118.6,189
42.1783,-120.3417,189
45.6483,-121.9533,189
46.4501,-127.1184,189
47.8385,-127.583,189
47.7234,-127.676,189
47.728,-127.698,189
47.7223,-127.765,189
48.51,-128.78,189
48.51,-128.78,189
47.15,-129.7333,189
47.1483,-130.116,189
47.15,-130.117,189
-26.1333,-138.433,189
-26.1333,-138.433,189
-26.1333,-138.4333,189
40.3583,-119.39,189.2
40.34,-119.43,189.2
40.9583,-116.86,189.3
35.8767,-106.59,189.8
1.2342,-84.5652,190
48.555,-128.53667,190
48.90667,-128.25833,190
1.35,-83.7567,190
32.235,135.055,190
32.2967,135.035,190
26.8812,126.7003,190
54.2767,108.575,190
54.2767,108.575,190
1.2569,102.1019,190
12.01,44.9367,190
-69.375,39.6817,190
23.5033,36.7055,190
-0.2833,36,190
26.9477,34.6362,190
77.719,8.312,190
-25.92,-66.97,190
-36.6483,-70.4817,190
1.76,-83.1933,190
1.7587,-83.2154,190
1.7583,-83.2221,190
1.2383,-83.4917,190
1.1733,-83.7533,190
1.1746,-83.7535,190
-15.78,-106.15,190
17.6667,-109.667,190
44.4333,-110.4,190
27.312,-111.518,190
40.3267,-116.48,190
42.1783,-120.34,190
47.7746,-127.722,190
48.4325,-128.6806,190
40.5817,-116.59,190.1
39.4817,-117.27,190.2
41.0683,-118.71,190.2
41.05,-118.74,190.2
39.9167,-119.33,190.2
43.98,-117.23,190.4
41.075,-118.68,190.4
41.0717,-118.69,190.4
41.035,-118.72,190.6
39.4383,-118.27,190.8
43.2867,-29.825,191
43.2867,-29.825,191
21.23333,-100.51,191
21.23333,-100.51,191
3.28333,-34.85,191
3.28333,-34.85,191
-17.9167,176.7667,191
-17.91666667,176.7666667,191
-20.8833,175.267,191
-20.88333333,175.2666667,191
20.8167,144.602,191
38.8,135.883,191
38.8,135.883,191
32.2967,135.035,191
32.3467,134.943,191
28.2267,127.708,191
27.6383,127.26,191
12.0267,44.48,191
37.3283,36.0167,191
27.0785,34.8612,191
-15.97,-17.1967,191
62.7833,-25.9,191
62.78333,-25.9,191
43.0283,-29.0817,191
-62.2543,-57.6739,191
-62.255,-57.675,191
23.7567,-60.0467,191
23.7567,-60.0467,191
-16.235,-71.5,191
-22.617,-80.25,191
-22.6167,-80.25,191
1.7317,-83.23,191
1.2567,-83.6917,191
1.2572,-83.692,191
1.1933,-83.6983,191
1.2297,-83.7179,191
1.211,-83.718,191
1.58333,-86.1333,191
42.1833,-114.67,191
38.7517,-122.64,191
47.8583,-127.6738,191
47.8617,-127.695,191
47.7742,-127.72,191
47.706,-127.7608,191
47.7103,-127.761,191
47.7883,-127.788,191
39.4417,-113.15,191.1
40.0033,-119.07,191.1
39.955,-119.1,191.1
39.535,-113.09,191.4
39.3883,-118.25,191.6
32.5823,136.067,191.7
37.8717,-117.92,191.8
43.74,-121.29,191.8
40.5733,-116.57,191.9
41.05,-118.71,191.9
41.06,-118.71,191.9
41.0467,-118.72,191.9
10.7917,-41.2417,192
10.7917,-41.2417,192
10.7917,-41.2417,192
10.7917,-41.2417,192
52.3164,9.6488,192
51.4167,157.083,192
32.22,135.033,192
86.5563,74.2656,192
-14.8667,68.0817,192
12.0517,44.8583,192
26.5775,34.7923,192
26.537,34.6947,192
26.8797,34.4217,192
86.15,22.17,192
86.1515,22.1653,192
42.7706,11.8861,192
-16.0217,-17.18,192
-16.005,-17.1817,192
-62.42,-58.125,192
1.0783,-77.68,192
1.7617,-83.1683,192
1.1946,-83.6991,192
1.2299,-83.7095,192
1.2131,-83.7237,192
1.1733,-83.7267,192
1.1752,-83.7269,192
1.2267,-83.73,192
1.25167,-83.7533,192
1.2283,-83.755,192
1.41667,-86.1167,192
0.6,-86.1333,192
30.07,-104.69,192
39.7617,-105.695,192
35.7617,-106.67,192
46.7317,-112.3167,192
46.7233,-112.395,192
40.5633,-115.28,192
42.86,-116.206,192
40.55,-117.57,192
40.525,-117.58,192
37.87,-117.9,192
42.535,-118.53,192
42.5517,-118.53,192
43.54,-119.95,192
38.68,-122.55,192
38.75,-122.59,192
38.8983,-122.65,192
38.7483,-122.8,192
40.93,-127.5033,192
41.002,-127.52,192
47.7129,-127.761,192
47.7047,-127.765,192
47.7695,-127.793,192
47.7154,-127.808,192
47.7312,-127.813,192
47.75,-127.815,192
49.175,-128.248,192
49.175,-128.2483,192
47.9527,-128.645,192
35.4917,-130.977,192
38.7967,-122.56,192.4
42.9217,-116.29,192.5
39.845,-117.69,192.5
22.8359,-46.1014,192.83
9.66,-86.6,193
21.188,-104.702,193
49.18,-128.255,193
49.18,-128.255,193
49.17667,-129.49,193
49.17667,-129.49,193
36.595,-33.5633,193
9.7,-86.6,193
48.55333,-129.23,193
1.38,-83.76,193
-20.5667,167.55,193
21.61,143.94,193
23.1933,141.987,193
-5.43333,59.4833,193
39.3333,50.4333,193
15.3142,41.92,193
27.1592,35.0508,193
64.13,-20.35,193
64.13,-20.35,193
1.2314,-83.7111,193
1.2257,-83.7179,193
1.1666,-83.72,193
1.2267,-83.7317,193
1.2293,-83.7551,193
1.16,-83.76,193
-29.2317,-85.9817,193
-29.233,-85.983,193
0.6573,-86.0972,193
0.62883,-86.1062,193
0.62767,-86.1225,193
0.6697,-86.131,193
0.6303,-86.1339,193
0.6303,-86.1339,193
1.8833,-86.2333,193
1.6133,-86.41,193
25.68,-110.1033,193
25.68,-110.1033,193
27.38,-111.3033,193
27.38,-111.3033,193
32.89,-115.41,193
42.25,-116.153,193
38.815,-122.89,193
38.87,-122.89,193
40.9333,-126.5167,193
47.7196,-127.656,193
47.7873,-127.783,193
47.7879,-127.786,193
47.7702,-127.796,193
49.61,-129.9717,193
37.0617,-31.0233,193.1
37.9317,-113.69,193.2
41.385,-119.79,193.2
39.9667,-117.86,193.4
39.7583,-115.51,193.6
39.3433,-117.34,193.6
40.1483,-118.61,193.6
41.0417,-118.74,193.6
40.22,-118.93,193.6
40.0333,-119.01,193.6
38.77,-119.16,193.6
23.4531,-108.2792,194
0.585,-86.185,194
0.585,-86.185,194
0.585,-86.185,194
0.585,-86.185,194
32.2967,135.032,194
32.3033,135.007,194
1.3183,101.777,194
1.3161,101.7754,194
18.7833,99.25,194
29.8333,90.3167,194
-0.1667,36.1333,194
27.4118,34.8823,194
26.6017,34.825,194
39.3667,13.5383,194
39.1567,13.3533,194
-56.025,-4.5467,194
-29.23,-69.72,194
-29.42,-69.83,194
-45.9017,-75.86,194
1.08,-77.6783,194
1.7613,-83.1722,194
1.1933,-83.7083,194
1.1938,-83.7087,194
1.2283,-83.7183,194
1.2567,-83.7183,194
1.229,-83.7189,194
1.2574,-83.7193,194
1.2151,-83.7235,194
1.2267,-83.735,194
1.2267,-83.735,194
1.2239,-83.7547,194
-27.9167,-106.95,194
20.8967,-109.3567,194
-19.5033,-114.981,194
-19.4933,-114.981,194
-19.5043,-114.982,194
-19.494,-114.982,194
42.25,-116.15,194
33.18,-116.201,194
33.18,-116.2017,194
38.7783,-122.87,194
38.8367,-122.88,194
47.845,-127.777,194
47.7891,-127.792,194
49.1767,-128.246,194
49.1767,-128.2467,194
47.9521,-128.643,194
49.1083,-128.96,194
49.1083,-128.96,194
49.6133,-129.978,194
49.6133,-129.9783,194
22.8312,-46.0949,194.15
22.8404,-46.0978,194.17
39.81,-118.03,194.2
43.98,-117.23,194.6
32.606,135.775,195
0.05833,-86.1983,195
1.16,-83.7383,195
29.45,140.535,195
32.25,135.037,195
19.9114,99.1671,195
26.801,35.3155,195
27.1493,34.327,195
80.466,29.878,195
34.9817,-34.1483,195
34.983,-34.15,195
-6.7317,-38.45,195
1.7616,-83.17,195
1.7583,-83.22,195
1.7574,-83.2288,195
1.2332,-83.7022,195
1.2298,-83.7143,195
1.2283,-83.715,195
1.2367,-83.79,195
1.2381,-83.7912,195
0.25,-86.3833,195
-15.6783,-97.4833,195
-15.6783,-97.4833,195
-14.5695,-111.2945,195
-14.6333,-114.0333,195
41.48,-116.13,195
40.55,-117.57,195
38.775,-122.85,195
47.9495,-127.733,195
47.7597,-127.744,195
47.7098,-127.761,195
47.7905,-127.799,195
53.8183,-171.73,195
53.8183,-171.73,195
52.5367,-176.883,195
52.5367,-176.8833,195
52.25,-178.05,195
39.4,-118.25,195.1
40.48,-116.54,195.2
40.485,-116.45,195.3
47.9522,-129.098,195.9
10.9183,-44.01,196
10.9183,-44.01,196
10.9183,-44.01,196
10.9183,-44.01,196
48.91,-129.31,196
48.70167,-128.55833,196
55.7833,165.657,196
55.7833,165.6567,196
32.3283,134.96,196
54.288,108.5747,196
54.288,108.5747,196
18.8167,99.2333,196
18.8167,99.2333,196
27.1557,34.3512,196
45.9,15.6,196
76.98333,7.08333,196
76.9833,7.0833,196
14.3317,-57.625,196
14.2233,-62.7917,196
10.5317,-67.2417,196
-11.65,-76.2333,196
1.2283,-83.7267,196
1.2294,-83.7278,196
1.25167,-83.755,196
1.2029,-83.7722,196
1.02167,-86.1017,196
2.305,-86.835,196
37.2167,-104.7167,196
32.2333,-107.2,196
38.465,-112.88,196
29.72,-113.824,196
43.91,-117.173,196
43.91,-117.1733,196
36.0383,-117.755,196
39.3617,-118.66,196
-19.405,-119.798,196
-19.4057,-119.799,196
38.84,-122.63,196
38.775,-122.66,196
38.7317,-122.73,196
38.735,-122.79,196
38.8817,-122.85,196
47.8373,-127.665,196
47.8692,-127.685,196
47.7753,-127.725,196
47.7761,-127.729,196
47.7223,-127.8238,196
39.5333,-113.2,196.2
38.81,-119.17,196.2
34.9862,-34.9841,196.45
32.6095,135.767,196.5
39.5683,-113.21,196.5
37.89,-117.64,196.5
39.97,-119.01,196.6
40.3883,-118.64,196.7
22.8212,-46.1103,196.94
50.22,-130.1533,197
0.07167,-86.2017,197
36.6133,-33.5167,197
76.98333,7.08333,197
19.0833,39,197
19.0833,39,197
1.0433,102.055,197
1.0436,102.0517,197
0.5973,100.7483,197
0.7789,100.6422,197
-3.0833,84.8667,197
-3.0833,84.8667,197
86.2973,72.6391,197
27.4713,35.0148,197
72.0067,14.7117,197
72.0067,14.7117,197
78.5397,6.631,197
78.5383,6.63,197
67.75,-18.5,197
67.75,-18.5,197
67.75,-18.5,197
61.7333,-22,197
61.7333,-22.7333,197
61.73333,-22.73333,197
1.21,-83.72,197
1.2109,-83.7213,197
1.82667,-86.0567,197
0.719,-86.0597,197
0.73,-86.0767,197
0.6547,-86.0932,197
35.9667,-106.63,197
33.5667,-107.6,197
27.3429,-111.5139,197
27.343,-111.514,197
17.4,-112.7,197
38.475,-112.9,197
-18.4,-113.95,197
44.4,-114.3217,197
32.915,-115.361,197
32.915,-115.3617,197
41.385,-116.17,197
42.5167,-118.53,197
42.3267,-118.575,197
41.9033,-118.72,197
48.9289,-122.0861,197
47.8417,-127.598,197
47.9172,-127.646,197
47.853,-127.6717,197
47.7759,-127.728,197
47.706,-127.761,197
47.7686,-127.788,197
47.8483,-127.7953,197
47.9522,-128.643,197
51.2717,-131.005,197
42.9083,-116.02,197.1
39.9917,-117.84,197.8
40.225,-118.92,197.8
8.63,-85.88,198
1.16667,-83.7067,198
47.9549,-129.094,198
47.9478,-129.098,198
35.0067,139.235,198
36.1667,136.633,198
25.4983,124.875,198
25.5,124.875,198
0.7867,100.643,198
34.9317,-34.3167,198
34.933,-34.317,198
1.2267,-83.7167,198
1.2271,-83.7182,198
1.2233,-83.72,198
1.2243,-83.7209,198
1.1733,-83.7617,198
1.2267,-83.7817,198
9.09,-87.1,198
20.9567,-109.3033,198
-12.5833,-110.4833,198
44.8233,-120.54,198
38.765,-122.79,198
47.7716,-127.707,198
47.7763,-127.731,198
47.7766,-127.732,198
47.7768,-127.733,198
47.7691,-127.79,198
49.1783,-128.245,198
49.1783,-128.245,198
47.9493,-128.583,198
41.785,-118.89,198.2
42.1,-113.39,198.3
40.565,-116.59,198.4
39.49,-113.11,198.7
39.3867,-119.72,198.7
7.170792,103.10025,198.78
-9.70167,-92.6683,199
-9.70167,-92.6683,199
-9.70167,-92.6683,199
48.6365,-128.26,199
51.4167,157.083,199
55.3892,109.746,199
-8,102.4167,199
42.8368,11.7387,199
65.07,-22.73,199
65.07,-22.73,199
-6.1167,-30.5817,199
-6.117,-30.583,199
-62.27,-57.575,199
9.75,-66,199
-35.2667,-70.6317,199
1.2033,-83.6917,199
1.2044,-83.6917,199
1.1746,-83.7628,199
1.2276,-83.7831,199
1.2283,-83.79,199
31.355,-105.618,199
31.355,-105.6183,199
-15.1077,-109.0228,199
27.31,-111.469,199
27.2852,-111.5209,199
27.285,-111.521,199
43.8083,-116.87,199
38.7317,-122.73,199
47.82,-127.507,199
47.8422,-127.668,199
47.8553,-127.677,199
47.7601,-127.747,199
47.7086,-127.762,199
47.691,-127.779,199
47.7718,-127.803,199
46.8167,-128.5,199
47.9579,-128.576,199
47.9605,-128.588,199
47.9518,-128.641,199
9.114,-84.848,199.27
39.3967,-118.23,199.4
8.4598,-84.1407,199.68
39.3433,-118.58,199.8
3.04,-86.0083,200
48.71667,-128.25167,200
19.668,-97.434,200
-17.735,-48.625,200
57.345,164.442,200
57.345,164.4417,200
32.3283,134.958,200
27.2675,127.0832,200
17.9167,39.8033,200
43.2667,28.5333,200
36.4167,10.1667,200
79.3592,2.3962,200
79.3583,2.395,200
26.1438,-44.8098,200
10.3117,-67.6817,200
-40.6483,-72.3483,200
1.7618,-83.1655,200
1.755,-83.25,200
1.19167,-83.7467,200
1.192,-83.747,200
1.2176,-83.7549,200
1.2167,-83.755,200
1.2295,-83.7913,200
31.3567,-105.62,200
35.8833,-106.7167,200
44.4267,-111.4483,200
27.328,-111.499,200
27.325,-111.521,200
27.3246,-111.5215,200
41.07,-111.97,200
37.6617,-113.57,200
42.19,-114.66,200
33.0517,-115.64,200
38.87,-122.86,200
47.7705,-127.3255,200
47.8558,-127.6658,200
47.7216,-127.666,200
47.8583,-127.674,200
48.75,-127.75,200
47.7397,-127.759,200
47.6864,-127.776,200
47.7207,-127.781,200
47.7233,-127.782,200
47.8473,-127.785,200
47.694,-127.811,200
47.7492,-127.811,200
49.1717,-128.251,200
49.1717,-128.2517,200
47.903,-128.724,200
49.105,-128.955,200
49.105,-128.955,200
42.175,-111.95,200.2
39.6917,-118.74,200.2
40.3667,-119.39,200.2
40.455,-119.4,200.2
32.6058,135.775,200.3
40.5483,-117.56,200.4
40.2267,-118.83,200.6
39.5483,-118.89,200.6
40.0183,-119,200.6
39.5567,-118.13,200.7
39.5567,-118.13,200.7
38.6083,-112.6,200.8
38.55,-112.85,200.8
39.5,-118.13,200.8
23.4631,-108.2948,201
50.765,-130.61,201
49.18667,-129.06333,201
49.18667,-129.06333,201
49.08,-129.35167,201
49.08,-129.35167,201
36.4217,-33.6117,201
10.7417,-42.5267,201
10.7417,-42.5267,201
10.7417,-42.5267,201
10.7417,-42.5267,201
-36.705,176.52,201
37.1333,35.9783,201
27.391,34.8295,201
26.5875,34.8067,201
-16.0733,-17.2717,201
26.4417,-47.21,201
-62.3335,-57.7288,201
-62.335,-57.735,201
1.2,-83.6917,201
1.2012,-83.6923,201
1.2283,-83.7183,201
1.2296,-83.7189,201
1.187,-83.7451,201
1.2,-83.78,201
1.2018,-83.7815,201
1.2183,-83.79,201
0.51167,-85.9913,201
0.5413,-86.0453,201
0.4617,-86.0917,201
0.4305,-86.095,201
35.8833,-106.72,201
-15.4623,-107.5015,201
44.4267,-111.45,201
27.343,-111.476,201
27.3083,-111.5033,201
27.282,-111.511,201
27.282,-111.5115,201
42.1333,-111.95,201
32.9667,-112.85,201
-12.7183,-113.021,201
-12.7183,-113.0217,201
-12.7183,-113.022,201
39.7,-113.2,201
39.3467,-113.44,201
42.8183,-115.896,201
40.6017,-117.63,201
39.9467,-117.89,201
38.7817,-122.67,201
38.77,-122.84,201
40.9067,-127.4533,201
47.845,-127.7768,201
47.7867,-127.78,201
47.7228,-127.781,201
47.7237,-127.785,201
47.9582,-128.578,201
47.9493,-128.582,201
47.9504,-129.093,201.2
22.8223,-46.1437,201.37
-14.9279,-109.164,201.4
39.55,-118.15,201.9
48.46667,-129.07667,202
48.80333,-129.21833,202
21.3617,143.257,202
32.205,135.09,202
19.2,66.2817,202
42.9414,11.7431,202
77.185,11.517,202
1.7633,-83.155,202
1.215,-83.745,202
1.2189,-83.7902,202
2.87333,-85.9917,202
9.08,-87.1,202
27.335,-111.479,202
42.8183,-115.9,202
42.82,-116.028,202
41.475,-116.23,202
40.155,-117.51,202
38.8667,-122.91,202
44.9333,-125.271,202
44.9337,-125.272,202
47.8617,-127.695,202
47.77,-127.699,202
47.7755,-127.726,202
47.7054,-127.765,202
47.7896,-127.794,202
47.6937,-127.809,202
49.1733,-128.25,202
49.1733,-128.25,202
47.9204,-128.534,202
47.9498,-128.584,202
48.0167,-129.2017,202
-29.83,-177.935,202.7
-5.86667,-100.083,203
72.8391,-175.727,203
-21.9333,173,203
34.7833,139.3667,203
-1.3167,80.8667,203
-1.3167,80.8667,203
26.7488,35.1833,203
26.7323,35.148,203
80.47,29.875,203
-18.9667,-12,203
64.07,-20.42,203
64.07,-20.42,203
36.8763,-31.3198,203
14.3283,-57.6183,203
-62.395,-57.955,203
-62.3942,-57.9571,203
14.24,-63.0383,203
35.2317,-70.1667,203
35.233,-70.167,203
1.2283,-83.7217,203
1.2297,-83.7232,203
1.2157,-83.7448,203
1.2167,-83.75,203
1.2173,-83.7505,203
5.6833,-102.6,203
-14.63,-110.89,203
27.317,-111.507,203
43.9383,-111.5283,203
38.51,-112.87,203
-19.5002,-114.94,203
-19.5,-114.94,203
